"country","state","name","latitude","longitude"
"United States","MI","Freeport",42.763631,-85.315757
"United States","MI","Free Soil",44.107086,-86.211027
"United States","MI","Fremont",43.462476,-85.954758
"United States","MI","Fruitport",43.12552,-86.156144
"United States","MI","Gaastra",46.055727,-88.605021
"United States","MI","Gagetown",43.658122,-83.244605
"United States","MI","Gaines",42.872553,-83.911071
"United States","MI","Galesburg",42.290862,-85.41756
"United States","MI","Galien",41.801592,-86.499565
"United States","MI","Garden",45.769305,-86.557298
"United States","MI","Garden",42.324387,-83.341213
"United States","MI","Gaylord",45.021148,-84.679641
"United States","MI","Gibraltar",42.105437,-83.201018
"United States","MI","Gladstone",45.850501,-87.026228
"United States","MI","Gladwin",43.98397,-84.487229
"United States","MI","Glen Arbor",44.895709,-85.989537
"United States","MI","Gobles",42.361652,-85.877392
"United States","MI","Goodrich",42.910853,-83.517333
"United States","MI","Grand Beach",41.774583,-86.788404
"United States","MI","Grand Blanc",42.928522,-83.616881
"United States","MI","Grand Haven",43.055165,-86.224213
"United States","MI","Grand Ledge",42.754651,-84.74117
"United States","MI","Grand Rapids",42.961156,-85.65557
"United States","MI","Grandville",42.900514,-85.752086
"United States","MI","Grant",43.334602,-85.806106
"United States","MI","Grass Lake",42.250798,-84.206176
"United States","MI","Grawn",44.66112,-85.688094
"United States","MI","Grayling",44.65796,-84.711067
"United States","MI","Greenville",43.179635,-85.253976
"United States","MI","Greilickville",44.799289,-85.655977
"United States","MI","Grosse Pointe",42.383942,-82.903893
"United States","MI","Grosse Pointe Farms",42.397545,-82.889177
"United States","MI","Grosse Pointe Park",42.373949,-82.923438
"United States","MI","Grosse Pointe Woods",42.43926,-82.898989
"United States","MI","Gwinn",46.298613,-87.433958
"United States","MI","Hamtramck",42.395387,-83.055951
"United States","MI","Hancock",47.134389,-88.599147
"United States","MI","Hanover",42.100521,-84.554526
"United States","MI","Harbor Beach",43.844838,-82.654639
"United States","MI","Harbor Springs",45.432511,-84.988871
"United States","MI","Hardwood Acres",44.719582,-85.822093
"United States","MI","Haring",44.282115,-85.400482
"United States","MI","Harper Woods",42.438983,-82.929384
"United States","MI","Harrietta",44.309462,-85.700746
"United States","MI","Harrison",44.012954,-84.810647
"United States","MI","Harrisville",44.65723,-83.294723
"United States","MI","Hart",43.696481,-86.37141
"United States","MI","Hartford",42.204959,-86.166122
"United States","MI","Harvey",46.491973,-87.345584
"United States","MI","Haslett",42.752083,-84.397423
"United States","MI","Hastings",42.65013,-85.288373
"United States","MI","Hazel Park",42.461924,-83.097689
"United States","MI","Hemlock",43.421637,-84.239945
"United States","MI","Henderson",43.087562,-84.192135
"United States","MI","Hersey",43.851246,-85.442049
"United States","MI","Hesperia",43.569472,-86.040931
"United States","MI","Hickory Corners",42.434402,-85.385859
"United States","MI","Highland Park",42.405228,-83.097647
"United States","MI","Hillman",45.064189,-83.897283
"United States","MI","Hillsdale",41.927461,-84.637479
"United States","MI","Holland",42.767049,-86.098572
"United States","MI","Holly",42.798799,-83.622967
"United States","MI","Holt",42.642061,-84.530768
"United States","MI","Homer",42.146423,-84.809738
"United States","MI","Honor",44.666358,-86.019456
"United States","MI","Hopkins",42.625054,-85.763345
"United States","MI","Horton Bay",45.281226,-85.074661
"United States","MI","Houghton",47.1102,-88.568828
"United States","MI","Houghton Lake",44.310767,-84.762309
"United States","MI","Howard",43.394827,-85.467875
"United States","MI","Howell",42.608129,-83.934339
"United States","MI","Hubbard Lake",44.82085,-83.554794
"United States","MI","Hubbardston",43.094491,-84.842754
"United States","MI","Hubbell",47.178117,-88.437985
"United States","MI","Hudson",41.856457,-84.345705
"United States","MI","Hudsonville",42.86337,-85.862205
"United States","MI","Huntington Woods",42.481899,-83.168088
"United States","MI","Imlay",43.01686,-83.076441
"United States","MI","Indian River",45.433852,-84.621748
"United States","MI","Inkster",42.293969,-83.320074
"United States","MI","Interlochen",44.649303,-85.767284
"United States","MI","Ionia",42.976821,-85.074633
"United States","MI","Iron Mountain",45.828053,-88.060618
"United States","MI","Iron River",46.095906,-88.636598
"United States","MI","Ironton",45.256453,-85.192704
"United States","MI","Ironwood",46.45275,-90.150179
"United States","MI","Ishpeming",46.470344,-87.672323
"United States","MI","Ithaca",43.292319,-84.598559
"United States","MI","Jackson",42.242156,-84.402038
"United States","MI","Jasper",41.785907,-84.040344
"United States","MI","Jenison",42.901802,-85.827357
"United States","MI","Jennings",44.332466,-85.297231
"United States","MI","Jonesville",41.978228,-84.66764
"United States","MI","Kalamazoo",42.275163,-85.588501
"United States","MI","Kaleva",44.372268,-86.013524
"United States","MI","Kalkaska",44.731532,-85.178733
"United States","MI","Keego Harbor",42.608273,-83.345752
"United States","MI","Kent",43.226464,-85.755413
"United States","MI","Kentwood",42.8849,-85.592528
"United States","MI","Kinde",43.941426,-82.996704
"United States","MI","Kingsford",45.806438,-88.100365
"United States","MI","Kingsley",44.590042,-85.526179
"United States","MI","Kingston",43.412805,-83.186262
"United States","MI","K. I. Sawyer",46.329318,-87.365252
"United States","MI","Laingsburg",42.89056,-84.350399
"United States","MI","Lake Angelus",42.69171,-83.325533
"United States","MI","Lake Ann",44.727045,-85.846899
"United States","MI","Lake",44.32972,-85.20848
"United States","MI","Lake Fenton",42.847359,-83.712861
"United States","MI","Lake Isabella",43.644091,-85.004778
"United States","MI","Lake Leelanau",44.980738,-85.71639
"United States","MI","Lake Linden",47.195401,-88.40578
"United States","MI","Lake Michigan Beach",42.205202,-86.376922
"United States","MI","Lake Odessa",42.782899,-85.137555
"United States","MI","Lake Orion",42.788531,-83.251774
"United States","MI","Lakes of the North",44.930026,-84.88508
"United States","MI","Lake Victoria",42.919799,-84.379812
"United States","MI","Lakeview",43.442836,-85.264691
"United States","MI","Lakewood Club",43.37616,-86.252572
"United States","MI","Lambertville",41.752797,-83.621831
"United States","MI","L'Anse",46.752865,-88.448145
"United States","MI","Lansing",42.714341,-84.560889
"United States","MI","Lapeer",43.045077,-83.327272
"United States","MI","Lathrup",42.492108,-83.227356
"United States","MI","Laurium",47.235115,-88.438176
"United States","MI","Lawrence",42.214998,-86.057509
"United States","MI","Lawton",42.167315,-85.846502
"United States","MI","Leland",45.021444,-85.757109
"United States","MI","Lennon",42.98544,-83.93253
"United States","MI","Leonard",42.865141,-83.142468
"United States","MI","Le Roy",44.038229,-85.45372
"United States","MI","Leslie",42.450343,-84.432593
"United States","MI","Level Park-Oak Park",42.371167,-85.268625
"United States","MI","Levering",45.634773,-84.784018
"United States","MI","Lewiston",44.871951,-84.332742
"United States","MI","Lexington",43.267243,-82.537
"United States","MI","Lincoln",44.684367,-83.412568
"United States","MI","Lincoln Park",42.243291,-83.181258
"United States","MI","Linden",42.819164,-83.781225
"United States","MI","Litchfield",42.040153,-84.752172
"United States","MI","Livonia",42.397183,-83.372319
"United States","MI","Loomis",43.783996,-84.658389
"United States","MI","Lost Lake Woods",44.798526,-83.42108
"United States","MI","Lowell",42.9346,-85.346219
"United States","MI","Ludington",43.957196,-86.442937
"United States","MI","Luna Pier",41.80359,-83.442314
"United States","MI","Lupton",44.429168,-84.023882
"United States","MI","Luther",44.038779,-85.683001
"United States","MI","Lyons",42.986519,-84.944178
"United States","MI","McBain",44.196043,-85.215372
"United States","MI","McBride",43.35202,-85.044196
"United States","MI","Mackinac Island",45.856211,-84.62144
"United States","MI","Mackinaw",45.783922,-84.756558
"United States","MI","Madison Heights",42.50727,-83.103355
"United States","MI","Mancelona",44.902417,-85.061271
"United States","MI","Manchester",42.148292,-84.034633
"United States","MI","Manistee",44.245268,-86.327537
"United States","MI","Manistee Lake",44.772482,-85.023542
"United States","MI","Manistique",45.957597,-86.249431
"United States","MI","Manitou Beach-Devils Lake",41.966312,-84.294442
"United States","MI","Manton",44.411345,-85.400523
"United States","MI","Maple",44.855635,-85.857256
"United States","MI","Maple Grove",44.709049,-85.85374
"United States","MI","Maple Rapids",43.108557,-84.685972
"United States","MI","Marcellus",42.026225,-85.81142
"United States","MI","Marenisco",46.373716,-89.712017
"United States","MI","Marine",42.714297,-82.50279
"United States","MI","Marion",44.099785,-85.140944
"United States","MI","Marlette",43.327346,-83.080532
"United States","MI","Marquette",46.550698,-87.395833
"United States","MI","Marshall",42.262129,-84.958417
"United States","MI","Martin",42.537049,-85.638919
"United States","MI","Marysville",42.908613,-82.480401
"United States","MI","Mason",42.580693,-84.442283
"United States","MI","Mattawan",42.215635,-85.79576
"United States","MI","Maybee",42.006626,-83.515641
"United States","MI","Mayville",43.335954,-83.350804
"United States","MI","Mecosta",43.618108,-85.229964
"United States","MI","Melvin",43.18643,-82.861653
"United States","MI","Melvindale",42.278607,-83.182255
"United States","MI","Memphis",42.895234,-82.768258
"United States","MI","Mendon",42.008514,-85.454039
"United States","MI","Menominee",45.122088,-87.623573
"United States","MI","Merrill",43.409067,-84.334587
"United States","MI","Mesick",44.404071,-85.71736
"United States","MI","Metamora",42.945446,-83.292987
"United States","MI","Michiana",41.763726,-86.811087
"United States","MI","Michigamme",46.53068,-88.026155
"United States","MI","Michigan Center",42.225969,-84.323587
"United States","MI","Middletown",42.986711,-84.143047
"United States","MI","Middleville",42.715319,-85.468617
"United States","MI","Midland",43.624796,-84.231984
"United States","MI","Milan",42.080019,-83.683617
"United States","MI","Milford",42.588539,-83.601648
"United States","MI","Millersburg",45.33408,-84.0607
"United States","MI","Millington",43.272849,-83.523803
"United States","MI","Minden",43.671892,-82.777353
"United States","MI","Mio",44.662314,-84.145991
"United States","MI","Monroe",41.916678,-83.384903
"United States","MI","Montague",43.413308,-86.364269
"United States","MI","Montgomery",41.776041,-84.808997
"United States","MI","Montrose",43.176345,-83.893185
"United States","MI","Morenci",41.722687,-84.216816
"United States","MI","Morley",43.490389,-85.445471
"United States","MI","Morrice",42.836015,-84.184476
"United States","MI","Mount Clemens",42.598055,-82.881506
"United States","MI","Mount Morris",43.117348,-83.698918
"United States","MI","Mount Pleasant",43.59671,-84.775972
"United States","MI","Muir",42.997478,-84.935099
"United States","MI","Mulliken",42.763008,-84.89637
"United States","MI","Munising",46.430919,-86.619443
"United States","MI","Muskegon",43.228218,-86.255415
"United States","MI","Muskegon Heights",43.201921,-86.240963
"United States","MI","Napoleon",42.164697,-84.242364
"United States","MI","Nashville",42.602967,-85.093882
"United States","MI","Negaunee",46.496547,-87.591564
"United States","MI","Nessen",44.520556,-85.872241
"United States","MI","Newaygo",43.417276,-85.79953
"United States","MI","New Baltimore",42.68546,-82.737607
"United States","MI","Newberry",46.353821,-85.509804
"United States","MI","New Buffalo",41.792639,-86.741822
"United States","MI","New Era",43.559633,-86.347156
"United States","MI","New Haven",42.729762,-82.79704
"United States","MI","New Lothrop",43.116195,-83.968953
"United States","MI","New Troy",41.881796,-86.54236
"United States","MI","Niles",41.834539,-86.247851
"United States","MI","North Adams",41.970827,-84.525266
"United States","MI","North Branch",43.229025,-83.190775
"United States","MI","North Muskegon",43.252163,-86.270831
"United States","MI","Northport",45.130272,-85.617661
"United States","MI","Northview",43.03985,-85.603448
"United States","MI","Northville",42.436205,-83.488283
"United States","MI","Norton Shores",43.169512,-86.235384
"United States","MI","Norway",45.805811,-87.916584
"United States","MI","Norwood",45.23186,-85.380956
"United States","MI","Novi",42.478494,-83.486825
"United States","MI","Oak Hill",44.21971,-86.303149
"United States","MI","Oakley",43.143364,-84.168566
"United States","MI","Oak Park",42.464993,-83.18233
"United States","MI","Oden",45.425064,-84.82576
"United States","MI","Okemos",42.709062,-84.414283
"United States","MI","Olivet",42.443077,-84.930262
"United States","MI","Omena",45.062472,-85.598315
"United States","MI","Omer",44.048897,-83.857288
"United States","MI","Onaway",45.358541,-84.22721
"United States","MI","Onekama",44.365632,-86.20222
"United States","MI","Onsted",42.00679,-84.189216
"United States","MI","Ontonagon",46.86632,-89.312399
"United States","MI","Orchard Lake",42.58936,-83.371309
"United States","MI","Ortonville",42.848143,-83.437998
"United States","MI","Oscoda",44.424111,-83.332235
"United States","MI","Ossineke",44.908297,-83.432043
"United States","MI","Otisville",43.165326,-83.525305
"United States","MI","Otsego",42.456605,-85.697491
"United States","MI","Otter Lake",43.213445,-83.459332
"United States","MI","Ovid",43.003085,-84.375887
"United States","MI","Owendale",43.727361,-83.267148
"United States","MI","Owosso",42.995252,-84.175845
"United States","MI","Oxford",42.821452,-83.253469
"United States","MI","Palmer",46.443585,-87.581653
"United States","MI","Parchment",42.327495,-85.565336
"United States","MI","Parkdale",44.272021,-86.280533
"United States","MI","Parma",42.265364,-84.549014
"United States","MI","Paw Paw",42.214235,-85.892177
"United States","MI","Paw Paw Lake",42.211388,-86.275586
"United States","MI","Pearl Beach",42.628818,-82.590816
"United States","MI","Peck",43.258767,-82.816938
"United States","MI","Pellston",45.551578,-84.783372
"United States","MI","Pentwater",43.77962,-86.429916
"United States","MI","Perrinton",43.180834,-84.6799
"United States","MI","Perry",42.831033,-84.221557
"United States","MI","Petersburg",41.899216,-83.713557
"United States","MI","Petoskey",45.36485,-85.010701
"United States","MI","Pewamo",43.00201,-84.847275
"United States","MI","Pierson",43.319647,-85.497502
"United States","MI","Pigeon",43.829833,-83.269834
"United States","MI","Pilgrim",44.664605,-86.249815
"United States","MI","Pinckney",42.455397,-83.941075
"United States","MI","Pinconning",43.856967,-83.964746
"United States","MI","Plainwell",42.452003,-85.650721
"United States","MI","Pleasant Ridge",42.471505,-83.144555
"United States","MI","Plymouth",42.371246,-83.467617
"United States","MI","Ponshewaing",45.42083,-84.805815
"United States","MI","Pontiac",42.649228,-83.287363
"United States","MI","Portage",42.196361,-85.592178
"United States","MI","Port Austin",44.042552,-82.995086
"United States","MI","Port Hope",43.939406,-82.714955
"United States","MI","Port Huron",42.993766,-82.433743
"United States","MI","Portland",42.868941,-84.898391
"United States","MI","Port Sanilac",43.428648,-82.54476
"United States","MI","Posen",45.262242,-83.698861
"United States","MI","Potterville",42.629087,-84.745031
"United States","MI","Powers",45.687763,-87.526682
"United States","MI","Prescott",44.191629,-83.93224
"United States","MI","Presque Isle Harbor",45.321786,-83.486003
"United States","MI","Prudenville",44.300967,-84.663134
"United States","MI","Quincy",41.943355,-84.885112
"United States","MI","Quinnesec",45.803285,-87.996053
"United States","MI","Rapid",44.838445,-85.289849
"United States","MI","Ravenna",43.187995,-85.941183
"United States","MI","Reading",41.839583,-84.74783
"United States","MI","Reed",43.872513,-85.507039
"United States","MI","Reese",43.452798,-83.689353
"United States","MI","Republic",46.408561,-87.988013
"United States","MI","Richland",42.37171,-85.458147
"United States","MI","Richmond",42.810543,-82.752187
"United States","MI","River Rouge",42.274346,-83.124162
"United States","MI","Riverview",42.17385,-83.191635
"United States","MI","Robin Glen-Indiantown",43.462056,-83.83689
"United States","MI","Rochester",42.686718,-83.119676
"United States","MI","Rochester Hills",42.663484,-83.159196
"United States","MI","Rockford",43.137011,-85.554473
"United States","MI","Rockwood",42.070344,-83.241746
"United States","MI","Rogers",45.417699,-83.804751
"United States","MI","Romeo",42.805221,-83.003487
"United States","MI","Romulus",42.223649,-83.366036
"United States","MI","Roosevelt Park",43.198147,-86.273346
"United States","MI","Roscommon",44.488292,-84.589938
"United States","MI","Rosebush",43.703977,-84.763725
"United States","MI","Rose",44.421054,-84.115409
"United States","MI","Roseville",42.507586,-82.936582
"United States","MI","Rothbury",43.508377,-86.345642
"United States","MI","Royal Oak",42.507816,-83.15389
"United States","MI","Saginaw",43.419945,-83.950172
"United States","MI","St. Charles",43.298335,-84.147648
"United States","MI","St. Clair",42.82653,-82.492433
"United States","MI","St. Clair Shores",42.493043,-82.890901
"United States","MI","St. Helen",44.35815,-84.415774
"United States","MI","St. Ignace",45.887164,-84.731707
"United States","MI","St. James",45.742671,-85.530064
"United States","MI","St. Johns",43.000864,-84.555681
"United States","MI","St. Joseph",42.099127,-86.489056
"United States","MI","St. Louis",43.408528,-84.61123
"United States","MI","Saline",42.173972,-83.776966
"United States","MI","Sand Lake",44.328956,-83.665714
"United States","MI","Sand Lake",43.28859,-85.52403
"United States","MI","Sandusky",43.420184,-82.833043
"United States","MI","Sanford",43.678174,-84.385543
"United States","MI","Saranac",42.927315,-85.209544
"United States","MI","Saugatuck",42.657039,-86.204739
"United States","MI","Sault Ste. Marie",46.476169,-84.370544
"United States","MI","Schoolcraft",42.116959,-85.633722
"United States","MI","Scottville",43.95163,-86.279479
"United States","MI","Sebewaing",43.731719,-83.450916
"United States","MI","Shelby",43.612058,-86.364492
"United States","MI","Shepherd",43.523484,-84.692642
"United States","MI","Sheridan",43.209778,-85.079847
"United States","MI","Sherwood",41.999559,-85.239424
"United States","MI","Shields",43.417328,-84.073004
"United States","MI","Shoreham",42.060438,-86.51143
"United States","MI","Shorewood-Tower Hills-Harbert",41.881254,-86.618142
"United States","MI","Skidway Lake",44.20366,-84.035937
"United States","MI","Snover",43.468542,-82.966078
"United States","MI","South Boardman",44.635726,-85.287422
"United States","MI","Southfield",42.47464,-83.259509
"United States","MI","Southgate",42.204975,-83.206511
"United States","MI","South Gull Lake",42.386452,-85.406297
"United States","MI","South Haven",42.401545,-86.267118
"United States","MI","South Lyon",42.461015,-83.653169
"United States","MI","South Monroe",41.893022,-83.417906
"United States","MI","South Range",47.07034,-88.643925
"United States","MI","South Rockwood",42.060421,-83.271532
"United States","MI","Sparta",43.157756,-85.70921
"United States","MI","Spring Arbor",42.206663,-84.555643
"United States","MI","Springfield",42.324099,-85.235369
"United States","MI","Spring Lake",43.073454,-86.194149
"United States","MI","Springport",42.378335,-84.696476
"United States","MI","Standish",43.977711,-83.963989
"United States","MI","Stanton",43.29435,-85.078026
"United States","MI","Stanwood",43.58044,-85.44822
"United States","MI","Stephenson",45.413752,-87.60902
"United States","MI","Sterling",44.032789,-84.01863
"United States","MI","Sterling Heights",42.581206,-83.030316
"United States","MI","Stevensville",42.01397,-86.525407
"United States","MI","Stockbridge",42.448166,-84.169303
"United States","MI","Stony Point",41.946659,-83.270551
"United States","MI","Stronach",44.213135,-86.273107
"United States","MI","Sturgis",41.800239,-85.418157
"United States","MI","Sunfield",42.761433,-84.995098
"United States","MI","Suttons Bay",44.979594,-85.650728
"United States","MI","Swartz Creek",42.964205,-83.816173
"United States","MI","Sylvan Lake",42.616764,-83.333465
"United States","MI","Tawas",44.267154,-83.522985
"United States","MI","Taylor",42.225283,-83.267691
"United States","MI","Tecumseh",42.006114,-83.944443
"United States","MI","Tekonsha",42.095562,-84.988011
"United States","MI","Temperance",41.767537,-83.571672
"United States","MI","Thompsonville",44.519962,-85.93797
"United States","MI","Three Oaks",41.798909,-86.612384
"United States","MI","Three Rivers",41.945386,-85.629548
"United States","MI","Traverse",44.754309,-85.603011
"United States","MI","Trenton",42.140058,-83.192914
"United States","MI","Trowbridge Park",46.556125,-87.44124
"United States","MI","Troy",42.583882,-83.145533
"United States","MI","Turner",44.141532,-83.788111
"United States","MI","Tustin",44.100724,-85.458778
"United States","MI","Twining",44.115193,-83.812228
"United States","MI","Twin Lake",43.373415,-86.182317
"United States","MI","Ubly",43.706889,-82.934816
"United States","MI","Union",42.066714,-85.143168
"United States","MI","Unionville",43.653523,-83.467098
"United States","MI","Utica",42.628745,-83.02333
"United States","MI","Vandalia",41.922845,-85.915563
"United States","MI","Vanderbilt",45.143696,-84.664116
"United States","MI","Vandercook Lake",42.191425,-84.385487
"United States","MI","Vassar",43.371392,-83.576477
"United States","MI","Vermontville",42.626676,-85.027611
"United States","MI","Vernon",42.939919,-84.030089
"United States","MI","Vicksburg",42.123145,-85.538334
"United States","MI","Village of Clarkston",42.731782,-83.42343
"United States","MI","Village of Grosse Pointe Shores",42.444398,-82.873662
"United States","MI","Vineyard Lake",42.090395,-84.2173
"United States","MI","Wacousta",42.816924,-84.690798
"United States","MI","Wakefield",46.476139,-89.93354
"United States","MI","Waldron",41.724175,-84.41884
"United States","MI","Walker",42.996553,-85.756366
"United States","MI","Walkerville",43.714657,-86.125889
"United States","MI","Walled Lake",42.537199,-83.473713
"United States","MI","Walloon Lake",45.271866,-84.941181
"United States","MI","Warren",42.492904,-83.025001
"United States","MI","Watersmeet",46.295284,-89.206137
"United States","MI","Watervliet",42.189126,-86.258479
"United States","MI","Waverly",42.738404,-84.633996
"United States","MI","Wayland",42.673081,-85.641727
"United States","MI","Wayne",42.276913,-83.388148
"United States","MI","Webberville",42.663307,-84.176145
"United States","MI","Wedgewood",44.194302,-85.489842
"United States","MI","Weidman",43.704084,-84.977992
"United States","MI","Wellston",44.222689,-85.968132
"United States","MI","West Branch",44.273789,-84.236589
"United States","MI","West Ishpeming",46.488444,-87.717078
"United States","MI","Westland",42.319173,-83.380778
"United States","MI","West Monroe",41.914035,-83.431604
"United States","MI","Westphalia",42.93104,-84.797881
"United States","MI","Westwood",42.303012,-85.62864
"United States","MI","White Cloud",43.557519,-85.7743
"United States","MI","Whitehall",43.400517,-86.339599
"United States","MI","White Pigeon",41.798452,-85.648382
"United States","MI","White Pine",46.740122,-89.58126
"United States","MI","Whitmore Lake",42.420281,-83.752134
"United States","MI","Whittemore",44.233685,-83.803207
"United States","MI","Williamston",42.683348,-84.283557
"United States","MI","Wixom",42.521846,-83.528616
"United States","MI","Wolf Lake",43.244424,-86.112341
"United States","MI","Wolverine",45.273593,-84.605544
"United States","MI","Wolverine Lake",42.553275,-83.486373
"United States","MI","Woodhaven",42.13453,-83.235139
"United States","MI","Woodland",42.727128,-85.135219
"United States","MI","Woodland Beach",41.941718,-83.314014
"United States","MI","Wyandotte",42.210674,-83.157208
"United States","MI","Wyoming",42.892661,-85.708713
"United States","MI","Yale",43.12825,-82.797564
"United States","MI","Ypsilanti",42.243216,-83.621982
"United States","MI","Zeba",46.790341,-88.408099
"United States","MI","Zeeland",42.814244,-86.014255
"United States","MI","Zilwaukee",43.483634,-83.924494
"United States","MN","Ada",47.299074,-96.516635
"United States","MN","Adams",43.565357,-92.718994
"United States","MN","Adrian",43.633564,-95.93349
"United States","MN","Afton",44.898776,-92.819108
"United States","MN","Aitkin",46.529594,-93.705871
"United States","MN","Akeley",47.000418,-94.728215
"United States","MN","Albany",45.625906,-94.562899
"United States","MN","Alberta",45.575055,-96.050593
"United States","MN","Albert Lea",43.654293,-93.364148
"United States","MN","Albertville",45.236048,-93.662668
"United States","MN","Alden",43.66747,-93.569841
"United States","MN","Aldrich",46.374492,-94.939409
"United States","MN","Alexandria",45.874274,-95.378587
"United States","MN","Alpha",43.638307,-94.871693
"United States","MN","Altura",44.064268,-91.943604
"United States","MN","Alvarado",48.192881,-96.998385
"United States","MN","Amboy",43.887859,-94.158091
"United States","MN","Andover",45.25242,-93.337402
"United States","MN","Angle Inlet",49.347284,-95.069557
"United States","MN","Annandale",45.260015,-94.120369
"United States","MN","Anoka",45.218458,-93.389921
"United States","MN","Appleton",45.199732,-96.023315
"United States","MN","Apple Valley",44.745302,-93.199328
"United States","MN","Arco",44.380374,-96.18048
"United States","MN","Arden Hills",45.071161,-93.165504
"United States","MN","Argyle",48.336376,-96.816223
"United States","MN","Arlington",44.608453,-94.07639
"United States","MN","Arnold",46.872645,-92.103261
"United States","MN","Ashby",46.095235,-95.819184
"United States","MN","Askov",46.188628,-92.782319
"United States","MN","Atwater",45.135492,-94.776877
"United States","MN","Audubon",46.862816,-95.981103
"United States","MN","Aurora",47.53136,-92.240731
"United States","MN","Austin",43.671683,-92.973668
"United States","MN","Avoca",43.948754,-95.646724
"United States","MN","Avon",45.605711,-94.450731
"United States","MN","Babbitt",47.643105,-91.928336
"United States","MN","Backus",46.820846,-94.514707
"United States","MN","Badger",48.776717,-96.021214
"United States","MN","Bagley",47.524383,-95.40428
"United States","MN","Baker",46.710489,-96.55794
"United States","MN","Balaton",44.232947,-95.871071
"United States","MN","Ball Club",47.331104,-93.946058
"United States","MN","Barnesville",46.65028,-96.41646
"United States","MN","Barnum",46.505296,-92.688632
"United States","MN","Barrett",45.913122,-95.90478
"United States","MN","Barry",45.558185,-96.560315
"United States","MN","Battle Lake",46.286101,-95.721602
"United States","MN","Baudette",48.712267,-94.591807
"United States","MN","Baxter",46.337391,-94.282845
"United States","MN","Bayport",45.016843,-92.782773
"United States","MN","Beardsley",45.557831,-96.714079
"United States","MN","Beaulieu",47.335241,-95.816504
"United States","MN","Beaver Bay",47.256065,-91.300413
"United States","MN","Beaver Creek",43.612647,-96.362415
"United States","MN","Becker",45.386031,-93.88607
"United States","MN","Bejou",47.443039,-95.972097
"United States","MN","Belgrade",45.450615,-94.999787
"United States","MN","Bellechester",44.371128,-92.511306
"United States","MN","Belle Plaine",44.61978,-93.764595
"United States","MN","Bellingham",45.136261,-96.284021
"United States","MN","Beltrami",47.542531,-96.527063
"United States","MN","Belview",44.606682,-95.328873
"United States","MN","Bemidji",47.480112,-94.883524
"United States","MN","Bena",47.339962,-94.206395
"United States","MN","Benson",45.314855,-95.607117
"United States","MN","Bertha",46.267018,-95.061784
"United States","MN","Bethel",45.403527,-93.274932
"United States","MN","Bigelow",43.505613,-95.689155
"United States","MN","Big Falls",48.179571,-93.809278
"United States","MN","Bigfork",47.745305,-93.652757
"United States","MN","Big Lake",46.70111,-92.621093
"United States","MN","Big Lake",45.342422,-93.743036
"United States","MN","Bingham Lake",43.909474,-95.046037
"United States","MN","Birchwood",45.059981,-92.978025
"United States","MN","Bird Island",44.764694,-94.895017
"United States","MN","Biscay",44.826181,-94.274255
"United States","MN","Biwabik",47.540376,-92.34219
"United States","MN","Blackduck",47.720934,-94.545423
"United States","MN","Blaine",45.170497,-93.206071
"United States","MN","Blomkest",44.942779,-95.023386
"United States","MN","Blooming Prairie",43.868331,-93.055007
"United States","MN","Bloomington",44.829666,-93.315217
"United States","MN","Blue Earth",43.640471,-94.100324
"United States","MN","Bluffton",46.469401,-95.233935
"United States","MN","Bock",45.784142,-93.552737
"United States","MN","Borup",47.180274,-96.505752
"United States","MN","Bovey",47.298015,-93.405139
"United States","MN","Bowlus",45.819065,-94.407533
"United States","MN","Boyd",44.851174,-95.901101
"United States","MN","Boy River",47.16824,-94.12421
"United States","MN","Braham",45.722348,-93.172197
"United States","MN","Brainerd",46.355269,-94.198372
"United States","MN","Brandon",45.966911,-95.593973
"United States","MN","Breckenridge",46.26596,-96.585076
"United States","MN","Breezy Point",46.608993,-94.206278
"United States","MN","Brewster",43.697215,-95.464526
"United States","MN","Bricelyn",43.560808,-93.813055
"United States","MN","Brooklyn Center",45.069351,-93.314557
"United States","MN","Brooklyn Park",45.110906,-93.349088
"United States","MN","Brook Park",45.948299,-93.072717
"United States","MN","Brooks",47.816614,-96.003416
"United States","MN","Brookston",46.865378,-92.602324
"United States","MN","Brooten",45.500061,-95.115848
"United States","MN","Browerville",46.080702,-94.864587
"United States","MN","Brownsdale",43.740276,-92.868117
"United States","MN","Browns Valley",45.594669,-96.832832
"United States","MN","Brownsville",43.701101,-91.287958
"United States","MN","Brownton",44.732592,-94.351113
"United States","MN","Bruno",46.280987,-92.668048
"United States","MN","Buckman",45.897255,-94.093713
"United States","MN","Buffalo",45.178844,-93.865251
"United States","MN","Buffalo Lake",44.737178,-94.61808
"United States","MN","Buhl",47.498414,-92.781398
"United States","MN","Burnsville",44.764409,-93.279372
"United States","MN","Burtrum",45.865862,-94.687368
"United States","MN","Butterfield",43.958174,-94.793554
"United States","MN","Byron",44.037893,-92.641653
"United States","MN","Caledonia",43.634127,-91.500399
"United States","MN","Callaway",46.981231,-95.917533
"United States","MN","Calumet",47.320392,-93.271458
"United States","MN","Cambridge",45.560745,-93.227688
"United States","MN","Campbell",46.097533,-96.405479
"United States","MN","Canby",44.714631,-96.269433
"United States","MN","Cannon Falls",44.517265,-92.889342
"United States","MN","Canton",43.529623,-91.929964
"United States","MN","Carlos",45.97348,-95.292328
"United States","MN","Carlton",46.65623,-92.419152
"United States","MN","Carver",44.753601,-93.638651
